order_id,order_purchase_timestamp,customer_state,main_product_category,payment_total,target_low_review,risk_probability,strategy,delivery_days,delivery_delta_days,is_late,risk_rank,risk_percentile,predicted_at_best_threshold,review_score_mean,is_low_review,recommended_coverage_share,assignment_group,experiment_unit,primary_metric,contact_cost_brl
cb740e05716c376f1e99f0509fad75c7,2018-05-31 17:29:44,MA,watches_gifts,233.93,0,0.7128858941538072,purchase_time,,,,,,,5.0,False,0.05,control,order_id,low_review_rate,3.0
0d9ed9d101d80f2accbf309324fea494,2018-05-05 13:57:15,RJ,watches_gifts,110.0,0,0.7128556096119306,purchase_time,,,,,,,4.0,False,0.05,control,order_id,low_review_rate,3.0
faf18cecda32bcf685059fb419574421,2018-02-13 21:25:07,RJ,bed_bath_table,106.02,1,0.7128032592316704,purchase_time,,,,,,,1.0,True,0.05,treatment,order_id,low_review_rate,3.0
7423b4cc85c866b575901e064a27c5e1,2018-04-20 09:36:10,RJ,watches_gifts,110.0,0,0.7127861823760022,purchase_time,,,,,,,5.0,False,0.05,treatment,order_id,low_review_rate,3.0
fd607d0a02cb276bc764a15f80f0423f,2018-07-26 09:13:04,BA,furniture_decor,381.48,0,0.7126218321520348,purchase_time,,,,,,,5.0,False,0.05,treatment,order_id,low_review_rate,3.0
1c22db314685946243787baefb41a355,2018-01-17 21:06:28,RJ,unknown,163.79,1,0.7126038232893774,purchase_time,,,,,,,1.0,True,0.05,treatment,order_id,low_review_rate,3.0
3c5939ce763419f5942f27acffd072e6,2018-02-22 09:54:40,RJ,toys,227.22,0,0.7124749016047237,purchase_time,,,,,,,3.0,False,0.05,treatment,order_id,low_review_rate,3.0
b3b4094d535004ba0ef19c96ba6dfd11,2018-03-29 15:40:05,RJ,electronics,37.13,0,0.712463290730291,purchase_time,,,,,,,4.0,False,0.05,control,order_id,low_review_rate,3.0
f18f555bdd4c33bcebaa68a9d6c91980,2018-03-29 16:10:08,ES,audio,192.09,1,0.7124521982313851,purchase_time,,,,,,,2.0,True,0.05,treatment,order_id,low_review_rate,3.0
1c7337cab00bdcc8c9aaa8b1c2671a85,2018-05-15 16:42:36,SP,computers_accessories,185.8,0,0.7124466035622536,purchase_time,,,,,,,5.0,False,0.05,control,order_id,low_review_rate,3.0
58883d4d88a7a9be12c7343ecf8dcea5,2018-01-17 10:22:35,CE,housewares,740.03,0,0.712432210959539,purchase_time,,,,,,,4.0,False,0.05,control,order_id,low_review_rate,3.0
dfda82f701815b8d9306b1343ca3e2bd,2018-05-15 11:33:28,ES,computers_accessories,98.34,0,0.7123624062267716,purchase_time,,,,,,,5.0,False,0.05,control,order_id,low_review_rate,3.0
4a0b592d4d6082de8155698ca49c6345,2018-07-23 16:39:54,SP,health_beauty,96.46,0,0.7123605871484124,purchase_time,,,,,,,4.0,False,0.05,treatment,order_id,low_review_rate,3.0
0fe0304e435117f8e45fe2b298ed25bd,2018-03-20 16:16:56,SP,audio,482.71,0,0.7123287348503855,purchase_time,,,,,,,5.0,False,0.05,control,order_id,low_review_rate,3.0
64600db8a4995fc16ae799da1eace4be,2018-03-12 15:30:56,RJ,home_confort,139.99,1,0.7123281818170385,purchase_time,,,,,,,1.0,True,0.05,treatment,order_id,low_review_rate,3.0
5eca24d683e367960eb71efa3fbad661,2018-01-05 10:04:00,BA,bed_bath_table,113.56,0,0.7123088920473162,purchase_time,,,,,,,3.0,False,0.05,treatment,order_id,low_review_rate,3.0
0818699476819463109688475b808343,2018-06-01 09:57:51,SP,small_appliances,2607.09,0,0.7122833314324587,purchase_time,,,,,,,3.0,False,0.05,control,order_id,low_review_rate,3.0
7b97540464c83727a59899b3d604c2d3,2018-03-22 13:13:26,SP,bed_bath_table,251.78,0,0.7122712406989155,purchase_time,,,,,,,4.0,False,0.05,control,order_id,low_review_rate,3.0
d62ce432bb1d1056c58fc8b58d30d260,2018-02-11 00:10:30,ES,bed_bath_table,393.12,0,0.7122653963654634,purchase_time,,,,,,,5.0,False,0.05,control,order_id,low_review_rate,3.0
c228d74a177133cf18cf69486c3fcd10,2018-04-05 22:31:47,SP,furniture_living_room,215.5,0,0.7122532693654533,purchase_time,,,,,,,3.0,False,0.05,treatment,order_id,low_review_rate,3.0
b8ef769a959add8d51bf27fad025d316,2018-01-10 14:39:35,MG,computers_accessories,181.11,0,0.7122447775023442,purchase_time,,,,,,,5.0,False,0.05,control,order_id,low_review_rate,3.0
ab84bf29e9617a0fc438bb0a95a50d6d,2018-01-23 18:23:05,PR,health_beauty,292.24,0,0.7122349639766522,purchase_time,,,,,,,4.0,False,0.05,control,order_id,low_review_rate,3.0
7425d957984121c030d282eb7cfdca25,2018-01-26 13:39:44,RJ,office_furniture,137.58,0,0.712177582973482,purchase_time,,,,,,,4.0,False,0.05,treatment,order_id,low_review_rate,3.0
c237167dd6b573071accd0996f0152b6,2018-05-11 20:36:36,SC,watches_gifts,115.0,0,0.7120437212322823,purchase_time,,,,,,,4.0,False,0.05,treatment,order_id,low_review_rate,3.0
afd30106ec5fcdc91936dc9e8bdac2bb,2018-08-16 10:02:10,BA,bed_bath_table,126.84,0,0.7120187401435089,purchase_time,,,,,,,5.0,False,0.05,treatment,order_id,low_review_rate,3.0
2e0f7f4c596ba8da4bd2be65336fec1b,2018-04-18 18:31:01,AL,furniture_decor,323.74,0,0.7119405873054321,purchase_time,,,,,,,5.0,False,0.05,treatment,order_id,low_review_rate,3.0
9fa33f47b8defffcb858b25dff6c55e6,2018-01-22 10:10:44,RJ,furniture_decor,89.88,0,0.7118126960899562,purchase_time,,,,,,,5.0,False,0.05,treatment,order_id,low_review_rate,3.0
0753ba0519dd531e78e0abdedb16be35,2018-05-19 16:24:06,MA,watches_gifts,143.7,1,0.7117268956015746,purchase_time,,,,,,,1.0,True,0.05,treatment,order_id,low_review_rate,3.0
56b9a849e6267dc255c0caa855ba41b3,2018-01-15 22:27:51,SP,home_construction,149.4,0,0.7117223966909157,purchase_time,,,,,,,5.0,False,0.05,control,order_id,low_review_rate,3.0
cf0e7f7b96ea1d2939d084ae7b99f10a,2018-05-08 02:09:32,SP,office_furniture,764.52,0,0.7115858572612297,purchase_time,,,,,,,5.0,False,0.05,treatment,order_id,low_review_rate,3.0
14130f70a2038f80f97d9fcc6e590ba8,2018-03-23 17:22:23,RN,furniture_decor,269.75,1,0.7115130327463604,purchase_time,,,,,,,1.0,True,0.05,control,order_id,low_review_rate,3.0
4f6d5b0656f4701bba88a3351199cb14,2018-02-09 13:46:15,BA,housewares,163.75,0,0.7114294230774199,purchase_time,,,,,,,4.0,False,0.05,treatment,order_id,low_review_rate,3.0
d2aefa1e404936eb9c5660ac2bde4ecb,2018-04-28 13:50:23,SE,electronics,36.5,1,0.711378062746983,purchase_time,,,,,,,1.0,True,0.05,treatment,order_id,low_review_rate,3.0
99d738d6bfcf410fa6924ed854246917,2018-06-08 17:35:20,RJ,health_beauty,960.49,0,0.7112535261592632,purchase_time,,,,,,,5.0,False,0.05,treatment,order_id,low_review_rate,3.0
b5c4393e0fffc94526b88d47d09dabe3,2018-04-22 08:28:28,RJ,health_beauty,200.39,0,0.7111471801561254,purchase_time,,,,,,,5.0,False,0.05,treatment,order_id,low_review_rate,3.0
7799fe2d11ea5199a87e247eab4abcd2,2018-04-14 17:51:24,MA,furniture_decor,226.73,0,0.7111456686751664,purchase_time,,,,,,,3.0,False,0.05,control,order_id,low_review_rate,3.0
a39f565fb24832fec6f96a476444b02b,2018-04-04 15:11:12,SP,perfumery,227.05,0,0.7111128886622694,purchase_time,,,,,,,5.0,False,0.05,treatment,order_id,low_review_rate,3.0
4f47419e65cf0a0ad0d769a6287fc6fa,2018-03-15 17:02:08,PE,watches_gifts,473.58,0,0.7111080736579718,purchase_time,,,,,,,4.0,False,0.05,treatment,order_id,low_review_rate,3.0
fa3cc6b1b48c7b730f6c4c43e423c5aa,2018-08-02 17:53:47,PB,furniture_decor,674.92,1,0.7108874799111914,purchase_time,,,,,,,1.0,True,0.05,control,order_id,low_review_rate,3.0
0cc53a27cb4eec43723454e212e469cc,2018-02-28 19:23:10,ES,bed_bath_table,192.44,1,0.7108200236313881,purchase_time,,,,,,,1.0,True,0.05,treatment,order_id,low_review_rate,3.0
923c0d198a67f5fa9216397a9cba2047,2018-03-23 16:42:21,RJ,home_confort,156.9,0,0.7107194007539901,purchase_time,,,,,,,3.0,False,0.05,treatment,order_id,low_review_rate,3.0
308163f9666c3f335e92b0f0f61554ed,2018-07-12 11:24:13,RJ,baby,38.24,0,0.7106952428078563,purchase_time,,,,,,,3.0,False,0.05,treatment,order_id,low_review_rate,3.0
3c9fe4c12f56411725fc69bc8685adb5,2018-03-06 19:11:51,RJ,electronics,24.23,0,0.7106850998126765,purchase_time,,,,,,,4.0,False,0.05,control,order_id,low_review_rate,3.0
1ee0a17c69232d18d8fe9d63045bd6f5,2018-02-21 08:09:52,BA,furniture_decor,112.64,0,0.7106655035708576,purchase_time,,,,,,,4.0,False,0.05,treatment,order_id,low_review_rate,3.0
2ec8ddbfe88a339d911208a26f6a8ad5,2018-03-02 00:07:09,RN,bed_bath_table,48.05,0,0.7106254877734677,purchase_time,,,,,,,5.0,False,0.05,treatment,order_id,low_review_rate,3.0
ff14a3e36b78f407a4e8402572e4edfe,2018-01-18 13:21:36,RJ,computers_accessories,419.84,1,0.7106250523474044,purchase_time,,,,,,,1.0,True,0.05,treatment,order_id,low_review_rate,3.0
afc3d36c156114cfae3aed5b536af510,2018-06-16 12:20:16,SE,sports_leisure,546.78,0,0.7106234650491986,purchase_time,,,,,,,5.0,False,0.05,control,order_id,low_review_rate,3.0
49c6bde44b077f985f0e3647916b6329,2018-02-10 21:03:56,PR,office_furniture,428.25,0,0.7104372551243424,purchase_time,,,,,,,4.0,False,0.05,control,order_id,low_review_rate,3.0
3ee3908bb8219eefa5d3699d6fdc6d75,2018-05-10 10:49:01,RS,housewares,204.28,0,0.7104191433760189,purchase_time,,,,,,,5.0,False,0.05,treatment,order_id,low_review_rate,3.0
59bc56d45d476a352332408dfd911694,2018-02-19 11:11:28,MA,housewares,44.05,1,0.7104150022788139,purchase_time,,,,,,,1.0,True,0.05,treatment,order_id,low_review_rate,3.0
8eadc079bd4cf0c38f40bf74468c47c7,2018-04-05 14:26:15,SP,furniture_decor,246.99,0,0.7104107449124194,purchase_time,,,,,,,5.0,False,0.05,treatment,order_id,low_review_rate,3.0
c29831d189569aeda9a401509412d8ba,2018-04-13 22:40:44,MG,bed_bath_table,318.97,0,0.7104039295793436,purchase_time,,,,,,,4.0,False,0.05,control,order_id,low_review_rate,3.0
dc30763d1665f5167ab925fbb51202f9,2018-06-14 17:08:17,MT,toys,241.43,0,0.7103299596588102,purchase_time,,,,,,,5.0,False,0.05,control,order_id,low_review_rate,3.0
9ff880794dc0a00ad4856e0de2c912f2,2018-05-29 05:07:54,RJ,watches_gifts,141.74,1,0.7102770267908459,purchase_time,,,,,,,1.0,True,0.05,control,order_id,low_review_rate,3.0
d1e5237eb0c4c0217788a139ec5b1be8,2018-04-11 12:19:56,RJ,furniture_decor,283.42,0,0.7101363511244708,purchase_time,,,,,,,5.0,False,0.05,treatment,order_id,low_review_rate,3.0
005059edee63c8c708ba61910793b31b,2018-02-05 18:25:51,RJ,bed_bath_table,219.78,0,0.7101260953096531,purchase_time,,,,,,,3.0,False,0.05,treatment,order_id,low_review_rate,3.0
370098d35ccd8a2af86b57c81ac7d24f,2018-08-19 22:59:47,SP,sports_leisure,241.57,0,0.7100847325754832,purchase_time,,,,,,,5.0,False,0.05,control,order_id,low_review_rate,3.0
ab603a1053e4be360569a5310fd35e4c,2018-01-17 08:27:20,BA,unknown,166.48,1,0.7099773399204491,purchase_time,,,,,,,1.0,True,0.05,control,order_id,low_review_rate,3.0
cabbda9faa21b3ae37ff649c0fec4f55,2018-05-09 21:36:13,ES,watches_gifts,162.19,0,0.7099486626057747,purchase_time,,,,,,,5.0,False,0.05,control,order_id,low_review_rate,3.0
dc1db1e1520b30e1d279a28b53a2f169,2018-02-21 18:56:47,SP,housewares,68.52,0,0.7099077518263104,purchase_time,,,,,,,3.0,False,0.05,treatment,order_id,low_review_rate,3.0
fd191af945fc7109f19f6224cbbceed4,2018-01-30 20:25:17,SE,telephony,51.14,0,0.709833565620268,purchase_time,,,,,,,5.0,False,0.05,control,order_id,low_review_rate,3.0
a8a29ae9b3f2dc2e650dc520d7842041,2018-05-28 19:57:44,PB,furniture_decor,204.16,0,0.7097478010266521,purchase_time,,,,,,,5.0,False,0.05,control,order_id,low_review_rate,3.0
7d07691d1f5e176e6f813a87eb0dc00c,2018-02-24 18:58:01,SP,computers_accessories,168.06,0,0.7097427226808126,purchase_time,,,,,,,3.0,False,0.05,control,order_id,low_review_rate,3.0
9f0d28d789448f7e4e59abe0af2b1eaf,2018-05-14 17:45:28,SP,computers_accessories,185.8,0,0.709728333993455,purchase_time,,,,,,,5.0,False,0.05,control,order_id,low_review_rate,3.0
35a1f77503821f43673d975ffe0bb7b4,2018-08-21 12:46:29,RJ,air_conditioning,335.73,0,0.7096253380270846,purchase_time,,,,,,,4.0,False,0.05,treatment,order_id,low_review_rate,3.0
80c3106baaf516ab1dc5e9ee851c5d93,2018-05-12 12:48:41,RJ,bed_bath_table,315.57,0,0.7095871816658389,purchase_time,,,,,,,5.0,False,0.05,treatment,order_id,low_review_rate,3.0
241f626916f066b733b1e9013b91f059,2018-03-02 14:21:54,RJ,housewares,283.36,0,0.7095432742102297,purchase_time,,,,,,,5.0,False,0.05,treatment,order_id,low_review_rate,3.0
15ccd194a9fbbf9a0f31cfbf5c6677b7,2018-03-09 11:20:51,BA,bed_bath_table,133.8,1,0.7094985417554279,purchase_time,,,,,,,2.0,True,0.05,treatment,order_id,low_review_rate,3.0
bd6a1bf9e611f39801013f5c1f0f14cc,2018-03-23 17:03:49,MG,office_furniture,190.2,0,0.7094978864292877,purchase_time,,,,,,,3.0,False,0.05,treatment,order_id,low_review_rate,3.0
b0d16135605a90abbfc74a9e2221ab55,2018-05-12 19:00:42,PE,watches_gifts,575.44,0,0.7094511337963952,purchase_time,,,,,,,5.0,False,0.05,treatment,order_id,low_review_rate,3.0
b9b288cdc42a600d0a460dcb92865e4e,2018-02-28 16:20:42,SP,computers_accessories,155.01,0,0.7094459175200782,purchase_time,,,,,,,5.0,False,0.05,treatment,order_id,low_review_rate,3.0
3f7ebb725c26e1202db88d0b88462fc6,2018-04-08 08:23:47,BA,baby,350.77,0,0.7093963259076705,purchase_time,,,,,,,5.0,False,0.05,control,order_id,low_review_rate,3.0
fa85fa75418b73f193949be7cb639fce,2018-01-26 09:14:20,BA,telephony,40.78,0,0.7093858510412535,purchase_time,,,,,,,3.0,False,0.05,treatment,order_id,low_review_rate,3.0
3cbf332e7f3e5a7c73f6106f0ba94967,2018-02-10 17:26:42,BA,bed_bath_table,83.38,1,0.7092701745832036,purchase_time,,,,,,,3.5,True,0.05,control,order_id,low_review_rate,3.0
c8e4d7b6268150138b3cce1a49c8863b,2018-01-08 19:31:14,SP,computers_accessories,164.83,1,0.7092509233719807,purchase_time,,,,,,,1.0,True,0.05,treatment,order_id,low_review_rate,3.0
c3aa096e341a72813ecfb834df16b91e,2018-06-12 21:45:04,RJ,furniture_decor,126.82,1,0.7092264621672469,purchase_time,,,,,,,1.0,True,0.05,control,order_id,low_review_rate,3.0
3653ba2a669b704adc9d572f511941d9,2018-01-21 11:59:58,PE,electronics,39.28,0,0.7091591190729101,purchase_time,,,,,,,4.0,False,0.05,treatment,order_id,low_review_rate,3.0
8023039e9b07973c9aea60155b52e41a,2018-03-22 07:58:02,MG,furniture_decor,150.54,1,0.7091400770487173,purchase_time,,,,,,,1.0,True,0.05,treatment,order_id,low_review_rate,3.0
e0f57f06590a2aee981778faa5b7c80c,2018-07-09 12:06:05,MA,sports_leisure,425.94,0,0.7091386430174212,purchase_time,,,,,,,5.0,False,0.05,control,order_id,low_review_rate,3.0
36b1f4e20647a8599217e502c9ed45e0,2018-04-02 19:44:20,SC,musical_instruments,109.55,0,0.7091178029718335,purchase_time,,,,,,,3.0,False,0.05,treatment,order_id,low_review_rate,3.0
3e4a2b96719ecae342e5d413e97a1be2,2018-02-27 11:06:32,SP,computers_accessories,168.06,0,0.7091165035808318,purchase_time,,,,,,,5.0,False,0.05,control,order_id,low_review_rate,3.0
50dbfd3a91c2fde907830cb668a721f2,2018-04-27 12:28:35,MA,bed_bath_table,193.61,0,0.7090907242770684,purchase_time,,,,,,,5.0,False,0.05,treatment,order_id,low_review_rate,3.0
3531718b24dfd5022fb0d101e10e33b9,2018-03-06 20:19:31,RJ,audio,194.11,1,0.7089492431090314,purchase_time,,,,,,,1.0,True,0.05,treatment,order_id,low_review_rate,3.0
ff3d961f941d0784936dbe5da739575e,2018-03-07 18:00:44,MA,home_confort,144.06,0,0.7089414376217763,purchase_time,,,,,,,3.0,False,0.05,treatment,order_id,low_review_rate,3.0
87de7ee4012989d6126fe09989746eaf,2018-04-27 15:55:36,BA,furniture_decor,47.94,0,0.7089185318409097,purchase_time,,,,,,,5.0,False,0.05,treatment,order_id,low_review_rate,3.0
323d47b2350119b2f1da2f6fe63e1e73,2018-06-25 20:37:05,RJ,auto,873.86,1,0.7088974695450395,purchase_time,,,,,,,1.0,True,0.05,control,order_id,low_review_rate,3.0
098e78dea9fc1a1e1e49c220f27dcea4,2018-06-16 08:33:44,PA,office_furniture,317.0,1,0.7088943668305645,purchase_time,,,,,,,1.0,True,0.05,control,order_id,low_review_rate,3.0
8cf0f8036fecc83aff5f07f4b5a4db55,2018-04-16 20:33:44,PB,furniture_decor,139.8,0,0.7087829783136231,purchase_time,,,,,,,3.0,False,0.05,treatment,order_id,low_review_rate,3.0
b247e9e61aeaf7a0176b58b04e321e8b,2018-01-08 21:16:47,RJ,bed_bath_table,139.52,0,0.7087445742405266,purchase_time,,,,,,,5.0,False,0.05,control,order_id,low_review_rate,3.0
09476766faf9215ae60de94d7c259801,2018-05-11 13:35:48,RJ,furniture_decor,94.48,0,0.7087297208814127,purchase_time,,,,,,,5.0,False,0.05,control,order_id,low_review_rate,3.0
bee14f2069e7e9f1ed6ef5e2f76841f9,2018-03-02 00:30:21,MG,housewares,85.8,0,0.7087204688175618,purchase_time,,,,,,,5.0,False,0.05,control,order_id,low_review_rate,3.0
91db217544d0eac98354b11f2f35abcb,2018-04-29 22:10:21,SP,audio,67.83,0,0.708673002802241,purchase_time,,,,,,,5.0,False,0.05,treatment,order_id,low_review_rate,3.0
4e1679640c29ba05f498ac20e026213e,2018-01-15 01:58:50,PE,computers_accessories,116.07,0,0.7086415721738106,purchase_time,,,,,,,5.0,False,0.05,control,order_id,low_review_rate,3.0
a5d15a04b449d50c1c003aa310e67649,2018-08-11 16:13:27,AL,health_beauty,58.19,0,0.708606868209007,purchase_time,,,,,,,5.0,False,0.05,treatment,order_id,low_review_rate,3.0
3da299eb23ef6b151ba540fce7118629,2018-02-24 21:21:49,BA,office_furniture,304.32,1,0.7085918480498136,purchase_time,,,,,,,2.0,True,0.05,control,order_id,low_review_rate,3.0
6fcd3790fd12ab3c4eacc9da0f931992,2018-01-25 17:02:18,RJ,audio,205.07,0,0.7085559202411033,purchase_time,,,,,,,5.0,False,0.05,treatment,order_id,low_review_rate,3.0
dd93ad321f58e7e25ad0dde34d747a5c,2018-02-04 22:05:25,MA,telephony,79.14,0,0.7085075365222874,purchase_time,,,,,,,3.0,False,0.05,control,order_id,low_review_rate,3.0
5ae3075070db2a1aff1e28c35a8e5628,2018-06-09 10:27:04,SP,computers_accessories,938.78,0,0.7084839859461308,purchase_time,,,,,,,5.0,False,0.05,treatment,order_id,low_review_rate,3.0
490a97982e956ca7dcafe2282467dccb,2018-07-12 17:42:10,AL,auto,66.02,0,0.7083800717817695,purchase_time,,,,,,,5.0,False,0.05,control,order_id,low_review_rate,3.0
77bd88a9ba867a32a9055726235442bd,2018-02-09 13:46:08,RJ,telephony,320.87,0,0.7081874665409602,purchase_time,,,,,,,4.0,False,0.05,treatment,order_id,low_review_rate,3.0
bb9086d1b5a79d97fe4d0f981e656336,2018-04-28 10:54:29,ES,electronics,123.15,0,0.7081669834278598,purchase_time,,,,,,,4.0,False,0.05,treatment,order_id,low_review_rate,3.0
75f2a104539398768a4bddc7a9a0d8fd,2018-01-17 11:05:40,SP,audio,142.14,0,0.7081618283708041,purchase_time,,,,,,,5.0,False,0.05,treatment,order_id,low_review_rate,3.0
5274d9c61b31f846b8b51562f1f6d3d2,2018-07-14 08:49:03,RJ,watches_gifts,172.16,0,0.7081537471701442,purchase_time,,,,,,,5.0,False,0.05,control,order_id,low_review_rate,3.0
51dfe9f034afda72c27c6b01e98526f6,2018-02-09 22:44:39,PA,bed_bath_table,79.98,0,0.7080926645452433,purchase_time,,,,,,,3.0,False,0.05,control,order_id,low_review_rate,3.0
a1b0f9ee69a79c509eff098467a2fbb0,2018-03-21 19:56:41,RJ,toys,473.81,1,0.7080683857377316,purchase_time,,,,,,,1.0,True,0.05,treatment,order_id,low_review_rate,3.0
8b834cd52afbdf1c2837ce5b7e9c6f21,2018-06-28 09:16:08,MG,computers_accessories,462.3,0,0.7080377653659009,purchase_time,,,,,,,3.0,False,0.05,treatment,order_id,low_review_rate,3.0
89124696e3e799665a6b844c18325cf5,2018-04-03 15:29:57,BA,electronics,35.36,0,0.7080225762611768,purchase_time,,,,,,,5.0,False,0.05,treatment,order_id,low_review_rate,3.0
f4e4e886a056bb9c7ed4a19c013a833d,2018-05-03 16:05:40,RJ,watches_gifts,99.9,1,0.707982795481445,purchase_time,,,,,,,1.0,True,0.05,control,order_id,low_review_rate,3.0
3a168e53eaf8e5ae8414ebfa6ae255fa,2018-04-16 21:12:30,DF,audio,30.13,0,0.7079496178933169,purchase_time,,,,,,,5.0,False,0.05,control,order_id,low_review_rate,3.0
316689f43f1ba849c8cb83df6f355632,2018-02-05 10:44:15,SP,pet_shop,194.92,1,0.7079470065749415,purchase_time,,,,,,,1.0,True,0.05,treatment,order_id,low_review_rate,3.0
f5ac2f2da6f2f8228a83d6ee71909439,2018-02-01 17:53:21,RJ,bed_bath_table,103.75,0,0.7079286146589866,purchase_time,,,,,,,5.0,False,0.05,treatment,order_id,low_review_rate,3.0
acbf78375e415ab56c0f6160901b6167,2018-01-23 18:37:27,RJ,office_furniture,199.77,1,0.707819729796061,purchase_time,,,,,,,1.0,True,0.05,treatment,order_id,low_review_rate,3.0
3f6670995954b34c0398e06391f7494d,2018-04-28 12:48:18,RJ,home_appliances_2,2105.57,0,0.7077711998605587,purchase_time,,,,,,,5.0,False,0.05,treatment,order_id,low_review_rate,3.0
fae621cb5d9e146a2656da4f1afe39cc,2018-04-19 20:12:45,PA,books_general_interest,168.59,0,0.7077223799082183,purchase_time,,,,,,,4.0,False,0.05,treatment,order_id,low_review_rate,3.0
92f626e07da597fcb22e29a0a5d9f2c3,2018-02-22 15:21:53,RJ,sports_leisure,222.21,1,0.7076808468623386,purchase_time,,,,,,,1.0,True,0.05,control,order_id,low_review_rate,3.0
aea25973afa6e521393a98e850ebe672,2018-05-20 13:15:21,GO,furniture_decor,139.8,0,0.7076154355358165,purchase_time,,,,,,,5.0,False,0.05,control,order_id,low_review_rate,3.0
11355704acdff0fa62bd66796b8dcc88,2018-04-26 11:48:29,BA,bed_bath_table,73.27,0,0.7075583618115692,purchase_time,,,,,,,5.0,False,0.05,treatment,order_id,low_review_rate,3.0
6bae400cefd788e2156ed4bfa090a986,2018-01-12 01:39:06,SP,computers_accessories,185.07,0,0.7075287010629956,purchase_time,,,,,,,4.0,False,0.05,treatment,order_id,low_review_rate,3.0
2b302d95360eac2ba6fcfc99c8d247a9,2018-05-15 03:34:12,MG,bed_bath_table,302.9,0,0.707523408529628,purchase_time,,,,,,,5.0,False,0.05,treatment,order_id,low_review_rate,3.0
40a6bf502702fa0bfaee3ae436b554ed,2018-07-31 07:58:01,RJ,bed_bath_table,116.9,0,0.7074914392551255,purchase_time,,,,,,,5.0,False,0.05,control,order_id,low_review_rate,3.0
e0138d152658a49efe819e763f0a0cc7,2018-05-14 17:59:04,SP,bed_bath_table,475.45,0,0.7074799787178184,purchase_time,,,,,,,4.0,False,0.05,control,order_id,low_review_rate,3.0
b296bc0dc4e73e99c3f6196a1b97b9aa,2018-04-06 08:46:27,RJ,bed_bath_table,90.36,0,0.7073864226141536,purchase_time,,,,,,,5.0,False,0.05,treatment,order_id,low_review_rate,3.0
61fca2fa6ad79d201c9ac7e9d611db25,2018-05-21 22:22:36,BA,construction_tools_construction,146.9,0,0.7073470939507387,purchase_time,,,,,,,4.0,False,0.05,control,order_id,low_review_rate,3.0
47dc3a1de5a0aec4323cdade0588655c,2018-01-23 13:57:55,PR,watches_gifts,671.85,1,0.7073114941723009,purchase_time,,,,,,,1.0,True,0.05,control,order_id,low_review_rate,3.0
107c4b8b68f41c60258f21df32424c83,2018-05-03 14:54:21,RJ,watches_gifts,99.9,0,0.7073003012655453,purchase_time,,,,,,,4.0,False,0.05,treatment,order_id,low_review_rate,3.0
482538374ee64ae910d1c2e2d7d58f28,2018-03-21 12:53:47,RJ,bed_bath_table,129.22,0,0.7072857651667009,purchase_time,,,,,,,4.0,False,0.05,treatment,order_id,low_review_rate,3.0
0f6c56738e9a7a30c78b735a231d3f56,2018-08-12 18:43:51,RJ,toys,350.18,0,0.7072783365884991,purchase_time,,,,,,,3.0,False,0.05,treatment,order_id,low_review_rate,3.0
2545865a7855db1c3ffd110faf83261a,2018-01-03 20:40:15,RJ,computers_accessories,252.84,1,0.7072505963818418,purchase_time,,,,,,,2.0,True,0.05,treatment,order_id,low_review_rate,3.0
167dc2b0f73ab3c0cc069599ea571b68,2018-01-21 19:03:05,SC,office_furniture,291.16,1,0.7072465273302521,purchase_time,,,,,,,1.0,True,0.05,control,order_id,low_review_rate,3.0
3c6c4d8395cd1b0c68ffa02fa1446367,2018-07-17 09:01:49,AL,health_beauty,86.37,0,0.7072394423827568,purchase_time,,,,,,,3.0,False,0.05,treatment,order_id,low_review_rate,3.0
9f3b6091dcf528b56e66db5dc51bd00f,2018-03-19 21:51:41,SE,computers_accessories,154.94,0,0.7071693546841014,purchase_time,,,,,,,3.0,False,0.05,treatment,order_id,low_review_rate,3.0
fc0b65a691066447aa542589d2b3566d,2018-01-10 19:19:51,MA,telephony,47.13,0,0.7069365280837087,purchase_time,,,,,,,5.0,False,0.05,treatment,order_id,low_review_rate,3.0
d1da39d6d643a11a4083de84d30996a9,2018-04-09 17:26:21,RJ,perfumery,70.16,0,0.7069027510385902,purchase_time,,,,,,,4.0,False,0.05,treatment,order_id,low_review_rate,3.0
59b4abe1af7c9b48dcc8330a65a2be81,2018-05-11 23:49:18,MA,watches_gifts,265.19,0,0.7068938973432781,purchase_time,,,,,,,5.0,False,0.05,control,order_id,low_review_rate,3.0
b427e0ed8b6a3055c62312f135330e7e,2018-05-04 23:19:18,SP,health_beauty,473.12,0,0.706842597654797,purchase_time,,,,,,,5.0,False,0.05,treatment,order_id,low_review_rate,3.0
25b07f3f8652eeb49c6badad653a014b,2018-08-11 14:20:29,RJ,audio,571.95,0,0.7068421205332722,purchase_time,,,,,,,5.0,False,0.05,treatment,order_id,low_review_rate,3.0
eb7df5ec433a5660c84c3a2e1bce192d,2018-05-13 23:53:10,SP,bed_bath_table,182.34,0,0.7068364880238697,purchase_time,,,,,,,4.0,False,0.05,control,order_id,low_review_rate,3.0
fb4c699559386e0b6b970181177d99bd,2018-04-16 14:21:02,SC,bed_bath_table,479.7,0,0.7066874211572374,purchase_time,,,,,,,4.0,False,0.05,control,order_id,low_review_rate,3.0
f97b2bdfbaca9c2f04722d8cbc8cc8a5,2018-08-08 18:34:29,SC,sports_leisure,245.6,1,0.7065351428246124,purchase_time,,,,,,,1.0,True,0.05,control,order_id,low_review_rate,3.0
